Algorithm , Instance , Model Solution Cost, Root Lower Bound , Root Gap (%), Root Time (s) , Time (s), K , Deterministic Cost , Model Recourse Cost , Optimal Recourse Cost , Classical Recourse Cost , Upper Bound , Lower Bound , Gap (%) , Node Count , CVRPSEP Cuts , CVRPSEP Time (s) , Partial Route Cuts , Partial Route Time (s) , Parada Set Cuts , Parada Time (s) , SRI Cuts , SRI Time (s) , Aggregated SRI Cuts , Aggregated SRI Time (s) , Solved
SRI , ./data/Jabali/k2/60_2_0.95_1_7.svrp , 651.18 , 642.193 , 1.3801 , 56.714 , 60.243 , 2 , 638 , 13.18 , 13.18 , 15.29 , 651.18 , 651.18 , 0 , 1181 , 391 , 0.882111 , 41 , 0.167733 , 0 , 0 , 596 , 48.576 , 76 , 0.333312 , 1
ILS , ./data/Jabali/k2/60_2_0.95_1_8.svrp , 694.62 , 682.453 , 1.75156 , 0.082 , 28.73 , 2 , 684 , 10.62 , 10.62 , 14.4 , 694.62 , 694.62 , 2.48162e-07 , 2396 , 870 , 0.608944 , 207 , 0.743796 , 90 , 0.455222 , 0 , 0 , 0 , 0 , 1
ILS+SRI , ./data/Jabali/k2/60_2_0.95_1_8.svrp , 694.62 , 680.62 , 2.01545 , 34.03 , 60.061 , 2 , 684 , 10.62 , 10.62 , 14.4 , 694.62 , 694.62 , 0 , 2402 , 872 , 0.733774 , 105 , 0.466785 , 0 , 0 , 108 , 33.0547 , 90 , 0.853044 , 1
SRI , ./data/Jabali/k2/60_2_0.95_1_8.svrp , 694.62 , 680.62 , 2.01545 , 34.534 , 69.702 , 2 , 684 , 10.62 , 10.62 , 14.4 , 694.62 , 694.62 , 0 , 2446 , 1081 , 0.793003 , 124 , 0.630349 , 0 , 0 , 108 , 33.5005 , 131 , 0.877619 , 1
ILS , ./data/Jabali/k2/60_2_0.95_1_9.svrp , 631.91 , 626.06 , 0.925765 , 0.087 , 2.017 , 2 , 626 , 5.91 , 5.91 , 10 , 631.91 , 631.91 , 0 , 468 , 171 , 0.051971 , 91 , 0.276072 , 50 , 0.080214 , 0 , 0 , 0 , 0 , 1
ILS+SRI , ./data/Jabali/k2/60_2_0.95_1_9.svrp , 631.91 , 629.375 , 0.401165 , 39.078 , 40.363 , 2 , 626 , 5.91 , 5.91 , 10 , 631.91 , 631.91 , 0 , 116 , 211 , 0.244685 , 31 , 0.114545 , 0 , 0 , 91 , 38.5328 , 33 , 0.050821 , 1
SRI , ./data/Jabali/k2/60_2_0.95_1_9.svrp , 631.91 , 629.375 , 0.401165 , 39.986 , 43.667 , 2 , 626 , 5.91 , 5.91 , 10 , 631.91 , 631.91 , 0 , 438 , 365 , 0.314369 , 44 , 0.245482 , 0 , 0 , 91 , 39.43 , 59 , 0.204123 , 1
ILS , ./data/Jabali/k2/70_2_0.90_1_0.svrp , 696.99 , 693.743 , 0.465891 , 0.105 , 0.676 , 2 , 690 , 6.98999 , 6.99 , 8.13 , 696.99 , 696.99 , 0 , 47 , 135 , 0.02273 , 21 , 0.089023 , 4 , 0.007155 , 0 , 0 , 0 , 0 , 1
ILS+SRI , ./data/Jabali/k2/70_2_0.90_1_0.svrp , 696.99 , 696.554 , 0.0625029 , 60.218 , 60.637 , 2 , 690 , 6.99 , 6.99 , 8.13 , 696.99 , 696.99 , 0 , 1 , 146 , 0.574005 , 6 , 0.027215 , 0 , 0 , 382 , 56.204 , 24 , 0.023932 , 1
SRI , ./data/Jabali/k2/70_2_0.90_1_0.svrp , 696.99 , 696.967 , 0.00330501 , 60.226 , 60.836 , 2 , 690 , 6.99 , 6.99 , 8.13 , 696.99 , 696.99 , 0 , 1 , 155 , 0.576846 , 3 , 0.031882 , 0 , 0 , 382 , 56.2376 , 23 , 0.026238 , 1
ILS , ./data/Jabali/k2/70_2_0.90_1_1.svrp , 748.78 , 742.527 , 0.83505 , 0.084 , 11.824 , 2 , 745 , 3.78 , 3.78 , 5.01 , 748.78 , 748.78 , 0 , 780 , 521 , 0.301763 , 98 , 0.323967 , 49 , 0.249276 , 0 , 0 , 0 , 0 , 1
ILS+SRI , ./data/Jabali/k2/70_2_0.90_1_1.svrp , 748.78 , 739.946 , 1.17979 , 46.137 , 59.708 , 2 , 745 , 3.78 , 3.78 , 5.01 , 748.78 , 748.78 , 0 , 649 , 464 , 0.3803 , 77 , 0.282495 , 0 , 0 , 16 , 45.7264 , 56 , 0.470753 , 1
SRI , ./data/Jabali/k2/70_2_0.90_1_1.svrp , 748.78 , 739.946 , 1.17979 , 46.915 , 54.586 , 2 , 745 , 3.78 , 3.78 , 5.01 , 748.78 , 748.78 , 0 , 1261 , 389 , 0.422243 , 15 , 0.146796 , 0 , 0 , 16 , 46.5087 , 24 , 0.657739 , 1
ILS , ./data/Jabali/k2/70_2_0.90_1_2.svrp , 638.76 , 636.93 , 0.286493 , 0.065 , 0.781 , 2 , 636 , 2.76 , 2.76 , 2.92 , 638.76 , 638.76 , 0 , 39 , 137 , 0.021457 , 11 , 0.027243 , 7 , 0.014973 , 0 , 0 , 0 , 0 , 1
ILS+SRI , ./data/Jabali/k2/70_2_0.90_1_2.svrp , 638.76 , 638.76 , 0 , 60.331 , 60.677 , 2 , 636 , 2.76 , 2.76 , 2.92 , 638.76 , 638.76 , 0 , 1 , 147 , 0.669079 , 0 , 0.004897 , 0 , 0 , 81 , 59.3372 , 20 , 0.011959 , 1
SRI , ./data/Jabali/k2/70_2_0.90_1_2.svrp , 638.76 , 638.76 , 0 , 60.157 , 60.453 , 2 , 636 , 2.76 , 2.76 , 2.92 , 638.76 , 638.76 , 0 , 1 , 147 , 0.63859 , 0 , 0.004827 , 0 , 0 , 81 , 59.1758 , 20 , 0.011292 , 1
ILS , ./data/Jabali/k2/70_2_0.90_1_3.svrp , 712.86 , 706.991 , 0.8233 , 0.04 , 1.09 , 2 , 711 , 1.86 , 1.86 , 1.88 , 712.86 , 712.86 , 0 , 69 , 176 , 0.045442 , 25 , 0.082036 , 20 , 0.023324 , 0 , 0 , 0 , 0 , 1
ILS+SRI , ./data/Jabali/k2/70_2_0.90_1_3.svrp , 712.86 , 705.594 , 1.01934 , 41.747 , 44.038 , 2 , 711 , 1.86 , 1.86 , 1.88 , 712.86 , 712.86 , 0 , 208 , 284 , 0.150016 , 57 , 0.226283 , 0 , 0 , 12 , 41.4347 , 30 , 0.11567 , 1
SRI , ./data/Jabali/k2/70_2_0.90_1_3.svrp , 712.86 , 705.594 , 1.01934 , 41.458 , 43.055 , 2 , 711 , 1.86 , 1.86 , 1.88 , 712.86 , 712.86 , 0 , 147 , 259 , 0.141928 , 23 , 0.108626 , 0 , 0 , 12 , 41.1403 , 29 , 0.086322 , 1
ILS , ./data/Jabali/k2/70_2_0.90_1_4.svrp , 700.15 , 689.861 , 1.46956 , 0.08 , 4.087 , 2 , 697 , 3.15 , 3.15 , 3.52 , 700.15 , 700.15 , 0 , 827 , 477 , 0.199377 , 65 , 0.216655 , 69 , 0.193469 , 0 , 0 , 0 , 0 , 1
ILS+SRI , ./data/Jabali/k2/70_2_0.90_1_4.svrp , 700.15 , 691.645 , 1.21473 , 45.726 , 50.518 , 2 , 697 , 3.15 , 3.15 , 3.52 , 700.15 , 700.15 , 0 , 606 , 408 , 0.355792 , 77 , 0.261125 , 0 , 0 , 145 , 44.642 , 82 , 0.367246 , 1
SRI , ./data/Jabali/k2/70_2_0.90_1_4.svrp , 700.15 , 692.536 , 1.08745 , 46.559 , 50.21 , 2 , 697 , 3.15 , 3.15 , 3.52 , 700.15 , 700.15 , 0 , 696 , 441 , 0.34422 , 38 , 0.211594 , 0 , 0 , 145 , 45.4717 , 52 , 0.376013 , 1
ILS , ./data/Jabali/k2/70_2_0.90_1_5.svrp , 725.25 , 725.013 , 0.0326678 , 0.059 , 0.36 , 2 , 723 , 2.25 , 2.25 , 2.25 , 725.25 , 725.25 , 0 , 1 , 101 , 0.015404 , 8 , 0.019841 , 3 , 0.009342 , 0 , 0 , 0 , 0 , 1
SRI , ./data/Jabali/k2/70_2_0.90_1_5.svrp , 725.25 , 725.25 , 0 , 42.241 , 42.697 , 2 , 723 , 2.25 , 2.25 , 2.25 , 725.25 , 725.25 , 0 , 1 , 134 , 0.115243 , 1 , 0.017521 , 0 , 0 , 31 , 41.6647 , 8 , 0.0174 , 1
ILS , ./data/Jabali/k2/70_2_0.90_1_6.svrp , 675.11 , 674.199 , 0.135003 , 0.107 , 0.342 , 2 , 668 , 7.11 , 7.11 , 7.4 , 675.11 , 675.11 , 0 , 1 , 132 , 0.015142 , 9 , 0.031706 , 6 , 0.006096 , 0 , 0 , 0 , 0 , 1
ILS+SRI , ./data/Jabali/k2/70_2_0.90_1_6.svrp , 675.11 , 675.08 , 0.00444372 , 45.655 , 45.886 , 2 , 668 , 7.11 , 7.11 , 7.4 , 675.11 , 675.11 , 0 , 1 , 152 , 0.216968 , 7 , 0.023974 , 0 , 0 , 132 , 44.1121 , 9 , 0.014408 , 1
SRI , ./data/Jabali/k2/70_2_0.90_1_6.svrp , 675.11 , 675.08 , 0.00444372 , 45.771 , 46.021 , 2 , 668 , 7.11 , 7.11 , 7.4 , 675.11 , 675.11 , 0 , 1 , 152 , 0.216179 , 1 , 0.009328 , 0 , 0 , 132 , 44.2386 , 9 , 0.01066 , 1
ILS , ./data/Jabali/k2/70_2_0.90_1_7.svrp , 697.13 , 685.1 , 1.72565 , 0.136 , 9.141 , 2 , 695 , 2.13 , 2.13 , 2.34 , 697.13 , 697.13 , 0 , 933 , 462 , 0.21738 , 54 , 0.169668 , 21 , 0.237639 , 0 , 0 , 0 , 0 , 1
ILS+SRI , ./data/Jabali/k2/70_2_0.90_1_7.svrp , 697.13 , 685.519 , 1.6656 , 35.552 , 52.555 , 2 , 695 , 2.13 , 2.13 , 2.34 , 697.13 , 697.13 , 0 , 890 , 663 , 0.482597 , 60 , 0.177682 , 0 , 0 , 78 , 34.53 , 49 , 0.5363 , 1
SRI , ./data/Jabali/k2/70_2_0.90_1_7.svrp , 697.13 , 685.519 , 1.6656 , 36.062 , 46.006 , 2 , 695 , 2.13 , 2.13 , 2.34 , 697.13 , 697.13 , 0 , 1003 , 505 , 0.441429 , 21 , 0.147668 , 0 , 0 , 78 , 35.0339 , 35 , 0.526865 , 1
ILS , ./data/Jabali/k2/70_2_0.90_1_8.svrp , 717.32 , 714.011 , 0.461245 , 0.144 , 1.301 , 2 , 716 , 1.32 , 1.32 , 1.32 , 717.32 , 717.32 , 0 , 291 , 260 , 0.078617 , 37 , 0.15205 , 16 , 0.065503 , 0 , 0 , 0 , 0 , 1
ILS+SRI , ./data/Jabali/k2/70_2_0.90_1_8.svrp , 717.32 , 714.508 , 0.391987 , 58.746 , 64.104 , 2 , 716 , 1.32 , 1.32 , 1.42 , 717.32 , 717.32 , 0 , 345 , 395 , 0.457694 , 47 , 0.174345 , 0 , 0 , 45 , 58.1419 , 50 , 0.248772 , 1
SRI , ./data/Jabali/k2/70_2_0.90_1_8.svrp , 717.32 , 714.508 , 0.391987 , 59.06 , 66.301 , 2 , 716 , 1.32 , 1.32 , 1.32 , 717.32 , 717.32 , 0 , 508 , 468 , 0.522592 , 52 , 0.282009 , 0 , 0 , 45 , 58.4562 , 56 , 0.348448 , 1
ILS , ./data/Jabali/k2/70_2_0.90_1_9.svrp , 763.74 , 763.72 , 0.00261869 , 0.11 , 0.334 , 2 , 762 , 1.74 , 1.74 , 2.13 , 763.74 , 763.74 , 0 , 1 , 89 , 0.01063 , 5 , 0.010864 , 5 , 0.002854 , 0 , 0 , 0 , 0 , 1
ILS+SRI , ./data/Jabali/k2/70_2_0.90_1_9.svrp , 763.74 , 763.722 , 0.00229136 , 60.225 , 60.436 , 2 , 762 , 1.74 , 1.74 , 2.13 , 763.74 , 763.74 , 0 , 1 , 101 , 0.265013 , 3 , 0.007736 , 0 , 0 , 140 , 59.1386 , 14 , 0.014467 , 1
SRI , ./data/Jabali/k2/70_2_0.90_1_9.svrp , 763.74 , 763.6 , 0.0183708 , 60.044 , 60.265 , 2 , 762 , 1.74 , 1.74 , 2.13 , 763.74 , 763.74 , 0 , 1 , 101 , 0.262002 , 1 , 0.004413 , 0 , 0 , 140 , 58.9787 , 14 , 0.009967 , 1
ILS , ./data/Jabali/k2/70_2_0.93_1_0.svrp , 710.34 , 701.666 , 1.22105 , 0.054 , 2.95 , 2 , 701 , 9.34 , 9.34 , 9.94 , 710.34 , 710.34 , 0 , 920 , 223 , 0.1165 , 138 , 0.370119 , 60 , 0.230164 , 0 , 0 , 0 , 0 , 1
ILS+SRI , ./data/Jabali/k2/70_2_0.93_1_0.svrp , 710.34 , 705.045 , 0.745406 , 46.462 , 48.267 , 2 , 701 , 9.34 , 9.34 , 9.94 , 710.34 , 710.34 , 0 , 338 , 227 , 0.286763 , 71 , 0.182178 , 0 , 0 , 151 , 45.1756 , 49 , 0.183597 , 1
SRI , ./data/Jabali/k2/70_2_0.93_1_0.svrp , 710.34 , 705.86 , 0.630648 , 46.121 , 47.102 , 2 , 701 , 9.34 , 9.34 , 9.94 , 710.34 , 710.34 , 0 , 110 , 171 , 0.253545 , 20 , 0.070677 , 0 , 0 , 151 , 44.8366 , 43 , 0.069408 , 1
ILS , ./data/Jabali/k2/70_2_0.93_1_1.svrp , 690.82 , 690.502 , 0.0459812 , 0.129 , 0.403 , 2 , 687 , 3.82 , 3.82 , 4.42 , 690.82 , 690.82 , 0 , 1 , 127 , 0.01543 , 10 , 0.020349 , 13 , 0.007814 , 0 , 0 , 0 , 0 , 1
ILS+SRI , ./data/Jabali/k2/70_2_0.93_1_1.svrp , 690.82 , 690.32 , 0.0723778 , 60.135 , 60.397 , 2 , 687 , 3.82 , 3.82 , 4.42 , 690.82 , 690.82 , 0 , 1 , 123 , 0.409229 , 1 , 0.006969 , 0 , 0 , 106 , 58.6983 , 21 , 0.010985 , 1
SRI , ./data/Jabali/k2/70_2_0.93_1_1.svrp , 690.82 , 690.32 , 0.0723778 , 60.087 , 60.359 , 2 , 687 , 3.82 , 3.82 , 4.42 , 690.82 , 690.82 , 0 , 1 , 123 , 0.408476 , 1 , 0.009244 , 0 , 0 , 106 , 58.6547 , 21 , 0.01192 , 1
ILS , ./data/Jabali/k2/70_2_0.93_1_2.svrp , 717.62 , 711.802 , 0.810682 , 0.099 , 1.834 , 2 , 711 , 6.62 , 6.62 , 8.27 , 717.62 , 717.62 , 0 , 341 , 207 , 0.089471 , 100 , 0.304091 , 42 , 0.084996 , 0 , 0 , 0 , 0 , 1
ILS+SRI , ./data/Jabali/k2/70_2_0.93_1_2.svrp , 717.62 , 711.389 , 0.868309 , 47.616 , 49.926 , 2 , 711 , 6.62 , 6.62 , 8.27 , 717.62 , 717.62 , 0 , 346 , 245 , 0.72923 , 89 , 0.284645 , 0 , 0 , 81 , 46.7234 , 60 , 0.18709 , 1
SRI , ./data/Jabali/k2/70_2_0.93_1_2.svrp , 717.62 , 711.308 , 0.879555 , 45.158 , 47.582 , 2 , 711 , 6.62 , 6.62 , 8.27 , 717.62 , 717.62 , 0 , 572 , 257 , 0.779813 , 46 , 0.168382 , 0 , 0 , 81 , 44.2452 , 65 , 0.294691 , 1
ILS , ./data/Jabali/k2/70_2_0.93_1_3.svrp , 765.29 , 761.66 , 0.47428 , 0.11 , 0.991 , 2 , 759 , 6.29 , 6.29 , 7.64 , 765.29 , 765.29 , 0 , 167 , 171 , 0.045498 , 39 , 0.159634 , 31 , 0.035551 , 0 , 0 , 0 , 0 , 1
ILS+SRI , ./data/Jabali/k2/70_2_0.93_1_3.svrp , 765.29 , 761.417 , 0.506109 , 51.711 , 52.4 , 2 , 759 , 6.29 , 6.29 , 7.64 , 765.29 , 765.29 , 0 , 126 , 143 , 0.720737 , 29 , 0.103404 , 0 , 0 , 56 , 50.9259 , 36 , 0.065279 , 1
SRI , ./data/Jabali/k2/70_2_0.93_1_3.svrp , 765.29 , 762.049 , 0.42344 , 52.181 , 52.834 , 2 , 759 , 6.29 , 6.29 , 7.64 , 765.29 , 765.29 , 0 , 68 , 138 , 0.725331 , 17 , 0.076077 , 0 , 0 , 56 , 51.3825 , 28 , 0.052013 , 1
ILS , ./data/Jabali/k2/70_2_0.93_1_4.svrp , 694.68 , 687.382 , 1.05057 , 0.095 , 3.434 , 2 , 689 , 5.68 , 5.68 , 7.55 , 694.68 , 694.68 , 0 , 250 , 228 , 0.058931 , 66 , 0.235895 , 47 , 0.061418 , 0 , 0 , 0 , 0 , 1
ILS+SRI , ./data/Jabali/k2/70_2_0.93_1_4.svrp , 694.68 , 687.879 , 0.978991 , 47.754 , 51.647 , 2 , 689 , 5.68 , 5.68 , 7.55 , 694.68 , 694.68 , 0 , 464 , 276 , 0.518467 , 95 , 0.50053 , 0 , 0 , 97 , 46.6296 , 64 , 0.246962 , 1
SRI , ./data/Jabali/k2/70_2_0.93_1_4.svrp , 694.68 , 687.879 , 0.978991 , 47.749 , 49.829 , 2 , 689 , 5.68 , 5.68 , 7.55 , 694.68 , 694.68 , 0 , 189 , 208 , 0.474035 , 30 , 0.189969 , 0 , 0 , 97 , 46.6218 , 46 , 0.099494 , 1
ILS , ./data/Jabali/k2/70_2_0.93_1_5.svrp , 738.61 , 733.144 , 0.740061 , 0.075 , 3.138 , 2 , 736 , 2.61 , 2.61 , 2.61 , 738.61 , 738.61 , 0 , 347 , 353 , 0.139786 , 40 , 0.122854 , 16 , 0.090052 , 0 , 0 , 0 , 0 , 1
ILS+SRI , ./data/Jabali/k2/70_2_0.93_1_5.svrp , 738.61 , 734.079 , 0.613392 , 54.397 , 56.323 , 2 , 736 , 2.61 , 2.61 , 2.61 , 738.61 , 738.61 , 0 , 223 , 281 , 0.363327 , 22 , 0.084268 , 0 , 0 , 41 , 53.6241 , 24 , 0.156343 , 1
SRI , ./data/Jabali/k2/70_2_0.93_1_5.svrp , 738.61 , 734.025 , 0.620746 , 54.42 , 56.085 , 2 , 736 , 2.61 , 2.61 , 2.61 , 738.61 , 738.61 , 0 , 159 , 232 , 0.342441 , 7 , 0.038929 , 0 , 0 , 41 , 53.6473 , 14 , 0.128706 , 1
ILS , ./data/Jabali/k2/70_2_0.93_1_6.svrp , 676.02 , 670.303 , 0.845733 , 0.144 , 2.1 , 2 , 672 , 4.02 , 4.02 , 4.06 , 676.02 , 676.02 , 0 , 364 , 198 , 0.061541 , 126 , 0.414279 , 31 , 0.027576 , 0 , 0 , 0 , 0 , 1
ILS+SRI , ./data/Jabali/k2/70_2_0.93_1_6.svrp , 676.02 , 672.068 , 0.584602 , 60.302 , 62.202 , 2 , 672 , 4.02 , 4.02 , 4.06 , 676.02 , 676.02 , 0 , 241 , 205 , 1.29294 , 118 , 0.427118 , 0 , 0 , 155 , 58.3144 , 44 , 0.03983 , 1
SRI , ./data/Jabali/k2/70_2_0.93_1_6.svrp , 676.02 , 670.901 , 0.757212 , 60.258 , 61.588 , 2 , 672 , 4.02 , 4.02 , 4.06 , 676.02 , 676.02 , 0 , 134 , 221 , 1.29601 , 28 , 0.144387 , 0 , 0 , 155 , 58.2594 , 38 , 0.023071 , 1
ILS , ./data/Jabali/k2/70_2_0.93_1_7.svrp , 739.47 , 720.89 , 2.51261 , 0.122 , 32.557 , 2 , 734 , 5.47 , 5.47 , 6.02 , 739.47 , 739.47 , 0 , 1511 , 843 , 0.398303 , 215 , 0.732147 , 69 , 0.419391 , 0 , 0 , 0 , 0 , 1
ILS+SRI , ./data/Jabali/k2/70_2_0.93_1_7.svrp , 739.47 , 723.95 , 2.0988 , 37.941 , 66.638 , 2 , 734 , 5.47 , 5.47 , 6.02 , 739.47 , 739.47 , 0 , 1229 , 828 , 0.644012 , 157 , 0.504694 , 0 , 0 , 46 , 37.1891 , 71 , 0.746457 , 1
SRI , ./data/Jabali/k2/70_2_0.93_1_7.svrp , 739.47 , 723.95 , 2.0988 , 37.949 , 76.909 , 2 , 734 , 5.47 , 5.47 , 6.02 , 739.47 , 739.47 , 0 , 2065 , 1014 , 0.898846 , 107 , 0.507967 , 0 , 0 , 46 , 37.2041 , 113 , 1.23712 , 1
ILS , ./data/Jabali/k2/70_2_0.93_1_8.svrp , 722.15 , 706.14 , 2.21699 , 0.051 , 85.194 , 2 , 717 , 5.15 , 5.15 , 6.24 , 722.15 , 722.15 , 0 , 5984 , 1350 , 1.32838 , 421 , 1.39734 , 189 , 1.4512 , 0 , 0 , 0 , 0 , 1
ILS+SRI , ./data/Jabali/k2/70_2_0.93_1_8.svrp , 722.15 , 706.334 , 2.1901 , 39.002 , 168.257 , 2 , 717 , 5.15 , 5.15 , 6.24 , 722.15 , 722.15 , 0 , 6609 , 1666 , 1.93551 , 646 , 2.18361 , 0 , 0 , 32 , 38.5678 , 273 , 3.45909 , 1
SRI , ./data/Jabali/k2/70_2_0.93_1_8.svrp , 722.15 , 706.334 , 2.1901 , 40.864 , 115.148 , 2 , 717 , 5.15 , 5.15 , 6.24 , 722.15 , 722.15 , 0 , 4859 , 1334 , 1.59013 , 187 , 0.882496 , 0 , 0 , 32 , 40.4151 , 185 , 2.48331 , 1
ILS , ./data/Jabali/k2/70_2_0.93_1_9.svrp , 695.05 , 686.252 , 1.26586 , 0.066 , 1.654 , 2 , 689 , 6.05 , 6.05 , 7.1 , 695.05 , 695.05 , 0 , 416 , 214 , 0.064283 , 106 , 0.334639 , 46 , 0.094711 , 0 , 0 , 0 , 0 , 1
ILS+SRI , ./data/Jabali/k2/70_2_0.93_1_9.svrp , 695.05 , 689.439 , 0.807238 , 60.203 , 61.533 , 2 , 689 , 6.05 , 6.05 , 7.1 , 695.05 , 695.05 , 0 , 106 , 189 , 2.55954 , 31 , 0.08427 , 0 , 0 , 524 , 52.5358 , 51 , 0.089543 , 1
SRI , ./data/Jabali/k2/70_2_0.93_1_9.svrp , 695.05 , 688.866 , 0.889789 , 60.29 , 61.561 , 2 , 689 , 6.05 , 6.05 , 7.1 , 695.05 , 695.05 , 0 , 102 , 193 , 2.44754 , 10 , 0.065644 , 0 , 0 , 524 , 53.374 , 41 , 0.0823 , 1
ILS , ./data/Jabali/k2/70_2_0.95_1_0.svrp , 723.29 , 710.427 , 1.77845 , 0.105 , 23.577 , 2 , 712 , 11.29 , 11.29 , 12.29 , 723.29 , 723.29 , 4.07972e-05 , 2699 , 1183 , 0.513871 , 382 , 1.41077 , 163 , 0.633919 , 0 , 0 , 0 , 0 , 1
ILS+SRI , ./data/Jabali/k2/70_2_0.95_1_0.svrp , 723.29 , 710.924 , 1.70973 , 49.757 , 69.193 , 2 , 712 , 11.29 , 11.29 , 12.29 , 723.29 , 723.29 , 0 , 1627 , 743 , 1.20098 , 187 , 0.65737 , 0 , 0 , 63 , 48.7494 , 104 , 0.759371 , 1
SRI , ./data/Jabali/k2/70_2_0.95_1_0.svrp , 723.29 , 710.924 , 1.70973 , 51.59 , 67.402 , 2 , 712 , 11.29 , 11.29 , 12.29 , 723.29 , 723.29 , 0 , 1122 , 771 , 1.20731 , 90 , 0.425561 , 0 , 0 , 63 , 50.5297 , 96 , 0.526628 , 1
ILS , ./data/Jabali/k2/70_2_0.95_1_1.svrp , 706.56 , 698.013 , 1.20962 , 0.101 , 7.137 , 2 , 697 , 9.56 , 9.56 , 10.9 , 706.56 , 706.56 , 0 , 712 , 426 , 0.171533 , 73 , 0.299863 , 43 , 0.183032 , 0 , 0 , 0 , 0 , 1
ILS+SRI , ./data/Jabali/k2/70_2_0.95_1_1.svrp , 706.56 , 699.416 , 1.01107 , 60.129 , 65.558 , 2 , 697 , 9.56 , 9.56 , 10.9 , 706.56 , 706.56 , 0 , 536 , 392 , 3.68093 , 47 , 0.268631 , 0 , 0 , 324 , 55.1236 , 63 , 0.305194 , 1
SRI , ./data/Jabali/k2/70_2_0.95_1_1.svrp , 706.56 , 699.43 , 1.00907 , 60.16 , 63.697 , 2 , 697 , 9.56 , 9.56 , 10.9 , 706.56 , 706.56 , 0 , 328 , 339 , 3.64013 , 14 , 0.119507 , 0 , 0 , 324 , 55.0643 , 54 , 0.19472 , 1
ILS , ./data/Jabali/k2/70_2_0.95_1_2.svrp , 683.7 , 668.65 , 2.20126 , 0.073 , 40.638 , 2 , 670 , 13.7 , 13.7 , 17.66 , 683.7 , 683.7 , 0 , 3486 , 853 , 0.816385 , 519 , 1.97998 , 151 , 0.944549 , 0 , 0 , 0 , 0 , 1
ILS+SRI , ./data/Jabali/k2/70_2_0.95_1_2.svrp , 683.7 , 674.062 , 1.40974 , 60.299 , 64.386 , 2 , 670 , 13.7 , 13.7 , 17.66 , 683.7 , 683.7 , 0 , 987 , 410 , 4.10062 , 124 , 0.431527 , 0 , 0 , 905 , 44.5749 , 78 , 0.411071 , 1
SRI , ./data/Jabali/k2/70_2_0.95_1_2.svrp , 683.7 , 674.105 , 1.4034 , 60.201 , 63.283 , 2 , 670 , 13.7 , 13.7 , 17.66 , 683.7 , 683.7 , 0 , 647 , 363 , 4.06192 , 18 , 0.113083 , 0 , 0 , 905 , 44.9582 , 60 , 0.301554 , 1
ILS , ./data/Jabali/k2/70_2_0.95_1_3.svrp , 709.96 , 695.271 , 2.06894 , 0.085 , 15.747 , 2 , 700 , 9.96 , 9.96 , 10.32 , 709.96 , 709.96 , 0 , 1590 , 597 , 0.367874 , 388 , 1.36757 , 118 , 0.427426 , 0 , 0 , 0 , 0 , 1
ILS+SRI , ./data/Jabali/k2/70_2_0.95_1_3.svrp , 709.96 , 698.137 , 1.66535 , 53.172 , 67.9 , 2 , 700 , 9.96 , 9.96 , 10.32 , 709.96 , 709.96 , 0 , 1788 , 643 , 1.40427 , 338 , 1.37384 , 0 , 0 , 80 , 52.2904 , 145 , 1.06514 , 1
SRI , ./data/Jabali/k2/70_2_0.95_1_3.svrp , 709.96 , 698.385 , 1.63039 , 52.934 , 58.613 , 2 , 700 , 9.96 , 9.96 , 10.32 , 709.96 , 709.96 , 0 , 817 , 548 , 1.16137 , 65 , 0.308177 , 0 , 0 , 80 , 52.0411 , 80 , 0.381832 , 1
ILS , ./data/Jabali/k2/70_2_0.95_1_4.svrp , 691.54 , 674.461 , 2.46972 , 0.071 , 97.686 , 2 , 679 , 12.54 , 12.54 , 14.75 , 691.54 , 691.54 , 0 , 11252 , 1622 , 1.83126 , 824 , 3.15451 , 602 , 2.71829 , 0 , 0 , 0 , 0 , 1
ILS+SRI , ./data/Jabali/k2/70_2_0.95_1_4.svrp , 691.54 , 671.068 , 2.96032 , 56.735 , 161.071 , 2 , 679 , 12.54 , 12.54 , 14.75 , 691.54 , 691.54 , 0 , 5776 , 1591 , 1.54019 , 714 , 2.72515 , 0 , 0 , 369 , 53.8905 , 495 , 2.87566 , 1
SRI , ./data/Jabali/k2/70_2_0.95_1_4.svrp , 691.54 , 671.068 , 2.96032 , 59.465 , 328.114 , 2 , 679 , 12.54 , 12.54 , 14.75 , 691.54 , 691.54 , 0 , 9890 , 2075 , 2.60561 , 389 , 2.3623 , 0 , 0 , 369 , 56.484 , 391 , 5.11151 , 1
ILS , ./data/Jabali/k2/70_2_0.95_1_5.svrp , 750.66 , 738.64 , 1.60126 , 0.067 , 14.03 , 2 , 741 , 9.66 , 9.66 , 10.31 , 750.66 , 750.66 , 0 , 1240 , 680 , 0.316238 , 170 , 0.662069 , 84 , 0.322948 , 0 , 0 , 0 , 0 , 1
ILS+SRI , ./data/Jabali/k2/70_2_0.95_1_5.svrp , 750.66 , 742.988 , 1.022 , 36.811 , 39.761 , 2 , 741 , 9.66 , 9.66 , 10.31 , 750.66 , 750.66 , 0 , 798 , 417 , 0.346053 , 48 , 0.193119 , 0 , 0 , 102 , 35.773 , 67 , 0.370995 , 1
